-1,1
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
-1,2
-2,2
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
-1,1
-2,2
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
-2,1
-3,3
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
-2,0
-4,3
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
-1,1
-4,3
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
-1,2
-5,4
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
0,2
-5,5
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
-1,1
-5,5
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
-2,1
-6,6
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
-2,0
-7,6
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
-1,-1
-7,6
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
-1,-2
-8,5
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
0,-2
-8,4
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
1,-1
-8,4
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
1,0
-8,4
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
1,1
-8,4
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
1,2
-7,5
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
1,1
-7,5
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
2,1
-6,6
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
2,0
-5,6
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
1,1
-5,6
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
1,2
-4,7
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
0,2
-4,8
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
0,0
-4,8
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
0,-1
-4,8
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
1,-1
-4,8
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
2,-1
-3,7
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
1,1
-3,7
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
1,2
-2,8
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
1,1
-2,8
0,1
0,0
0,-1
0,-1
0,-1
0,-1
0,-1
2,1
-1,9
-1,9
-1,8
-1,6
-1,4
-1,2
-1,0
0,-1
2,0
1,1
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
0,0
1,1
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
-1,0
1,1
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
-2,0
0,1
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
-1,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
0,0
0,1
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
0,-1
0,1
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
0,-2
0,0
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
-1,-1
0,0
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
-1,0
0,0
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
0,0
0,0
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
1,0
0,0
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
2,0
1,0
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
1,1
1,0
0,1
0,1
0,1
0,1
0,1
-1,0
0,-1
1,2
2,1
1,2
1,2
1,2
1,2
1,2
0,1
0,-1
0,2
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,-1
0,0
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,-1
-1,0
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,-1
-2,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,-1
-2,0
-1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,-1
0,0
-1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,-1
0,1
-1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,-1
0,2
-1,2
-1,2
-1,2
-1,2
-1,2
-1,2
-1,2
-1,0
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
-1,1
0,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,1
0,-1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,1
0,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,1
0,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,1
0,-1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,1
1,-1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,1
1,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,1
-1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-1,1
-1,2
-1,2
-1,2
-1,2
-1,2
-1,2
-1,2
-1,2
-2,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
-2,3
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
-2,4
-1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-2,4
-1,2
-1,2
-1,2
-1,2
-1,2
-1,2
-1,2
-1,2
-3,5
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
-3,6
0,2
0,2
0,2
0,2
0,2
0,2
0,2
0,2
-3,7
0,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-3,7
0,-1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-3,7
0,-2
0,0
0,1
0,1
0,1
0,1
0,1
0,1
-3,7
0,0
0,0
0,1
0,1
0,1
0,1
0,1
0,1
-3,7
0,1
0,0
0,1
0,1
0,1
0,1
0,1
0,1
-3,7
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-3,7
-1,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-3,7
-2,1
-1,2
-1,2
-1,2
-1,2
-1,2
-1,2
-1,2
-4,8
0,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-4,8
1,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
-4,8
2,0
1,1
0,1
0,1
0,1
0,1
0,1
0,1
-4,8
1,-1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
-4,8
0,-1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
-4,8
1,-1
1,1
0,1
0,1
0,1
0,1
0,1
0,1
-4,8
2,-1
2,0
1,1
0,1
0,1
0,1
0,1
0,1
-4,8
2,0
2,0
2,1
1,2
1,2
1,2
1,2
1,2
-3,9
0,0
1,0
1,0
0,1
0,1
0,1
0,1
0,1
-3,9
-1,0
1,0
1,0
0,1
0,1
0,1
0,1
0,1
-3,9
-1,-1
1,0
1,0
0,1
0,1
0,1
0,1
0,1
-3,9
-1,-2
0,-1
1,0
0,1
0,1
0,1
0,1
0,1
-3,9
0,-2
0,-2
1,-1
0,1
0,1
0,1
0,1
0,1
-3,9
0,0
0,-1
1,-1
0,1
0,1
0,1
0,1
0,1
-3,9
0,1
0,-1
1,-1
0,1
0,1
0,1
0,1
0,1
-3,9
0,2
0,0
1,-1
0,1
0,1
0,1
0,1
0,1
-3,9
1,1
0,0
1,-1
0,1
0,1
0,1
0,1
0,1
-3,9
2,1
1,1
1,-1
0,1
0,1
0,1
0,1
0,1
-3,9
0,0
1,1
1,-1
0,1
0,1
0,1
0,1
0,1
-3,9
1,0
1,1
1,-1
0,1
0,1
0,1
0,1
0,1
-3,9
2,0
2,1
2,0
1,1
0,1
0,1
0,1
0,1
-3,9
1,-1
1,0
1,0
1,1
0,1
0,1
0,1
0,1
-3,9
1,-2
2,-1
2,-1
2,0
1,1
0,1
0,1
0,1
-3,9
0,-2
1,-1
1,0
1,0
1,1
0,1
0,1
0,1
-3,9
0,0
1,-1
1,0
1,0
1,1
0,1
0,1
0,1
-3,9
0,1
1,-1
1,0
1,0
1,1
0,1
0,1
0,1
-3,9
0,2
1,0
1,0
1,0
1,1
0,1
0,1
0,1
-3,9
1,1
1,0
1,0
1,0
1,1
0,1
0,1
0,1
-3,9
2,1
2,1
2,1
2,1
2,2
0,1
0,1
0,1
-3,9
1,1
1,0
1,0
1,0
2,2
0,1
0,1
0,1
-3,9
1,2
2,1
2,1
2,1
3,3
0,1
0,1
0,1
-3,9
0,2
1,1
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
-1,1
1,1
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
0,1
1,1
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
1,1
1,1
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
1,2
2,2
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
0,2
2,3
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
0,2
2,4
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
0,0
2,4
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
0,-1
2,4
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
0,0
2,4
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
0,1
2,4
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
0,2
2,5
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
-1,1
2,5
1,0
1,0
3,3
0,1
0,1
0,1
-3,9
-2,1
1,6
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
-2,0
-1,1
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
0,0
-1,1
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
1,0
-1,1
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
2,0
0,1
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
1,-1
0,1
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
1,-2
1,0
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
0,-2
1,-1
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
0,0
1,-1
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
0,-1
1,-1
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
0,0
1,-1
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
0,1
1,-1
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
1,1
1,-1
2,5
1,0
3,3
0,1
0,1
0,1
-3,9
2,1
2,0
3,5
1,0
3,3
0,1
0,1
0,1
-3,9
1,1
1,0
3,5
1,0
3,3
0,1
0,1
0,1
-3,9
1,2
2,1
4,6
1,0
3,3
0,1
0,1
0,1
-3,9
0,2
1,1
4,6
1,0
3,3
0,1
0,1
0,1
-3,9
0,0
1,1
4,6
1,0
3,3
0,1
0,1
0,1
-3,9
0,-1
1,1
4,6
1,0
3,3
0,1
0,1
0,1
-3,9
0,-2
1,0
4,6
1,0
3,3
0,1
0,1
0,1
-3,9
0,0
1,0
4,6
1,0
3,3
0,1
0,1
0,1
-3,9
0,1
1,0
4,6
1,0
3,3
0,1
0,1
0,1
-3,9
0,0
1,0
4,6
1,0
3,3
0,1
0,1
0,1
-3,9
0,-1
1,0
4,6
1,0
3,3
0,1
0,1
0,1
-3,9
-1,-1
1,0
4,6
1,0
3,3
0,1
0,1
0,1
-3,9
-2,-1
0,-1
4,6
1,0
3,3
